"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"118898";"25028";"ACCESORIOS";"POWERBANK TRUST PRIMO 10000 ECO BLUE";"https://static.nb.com.ar/i/nb_POWERBANK-TRUST-PRIMO-10000-ECO-BLUE_export_1b1a77ca6c1b37fa402b315544ebba7f.png";"21.0%";"20";"12 meses";"U$S";"25.74";"31.15";"1160";"29858.05";"36128.24";"LED indicators:Battery level
Battery capacity (mAh):10000 mAh
Battery composition (Alkaline, Li-ion, etc.) :Lithium-ion polymer
Accessories? included in the box:micro-USB cable
Battery voltage (Volt):3.7 V
Number of USB ports :3
 Protections:over-charge, over-current, over-discharge, over-heat, over-load, short-circuit
 Input port:micro-USB USB-C
Input power:5V/2A/10W
Fast re-charging :yes";"31.15";"36128.25";"";"";"POWERBANK TRUST PRIMO 10000 ECO BLUE";"500";"140";"243";"140";"";"0"
"118324";"NGA-520 BL";"ACCESORIOS";"ACCESORIOS NOGANET CARGADOR 2A MICRO USB";"https://static.nb.com.ar/i/nb_ACCESORIOS-NOGANET-CARGADOR-2A-MICRO-USB_export_f36c1227d34d414d5ddbed5f6ec15f91.jpg";"21.0%";"4";"12 meses";"U$S";"4.16";"5.03";"1160";"4823.28";"5836.17";"Voltaje de entrada:220V
Condición del ítem:Nuevo
 Modelo del cargador:NGA-520
Voltaje de salida:5V
 Marca del cargador:Noga
Tipo de cargador:De pared
Tipo de velocidad de carga:Rápida
Tipo de conector:Micro-USB";"5.03";"5836.17";"";"";"ACCESORIOS NOGANET CARGADOR 2A MICRO USB";"500";"140";"243";"140";"";"0"
"118308";"929002532112";"ACCESORIOS";"ACCESORIOS WIZ HUE CABLE 1M 800LM EXTENSION";"https://static.nb.com.ar/i/nb_ACCESORIOS-WIZ-HUE-CABLE-1M-800LM-EXTENSION_export_8461d861492e7cc336fc45162a8f2c32.jpg";"21.0%";"20";"6 meses";"U$S";"10.41";"12.6";"1160";"12078.82";"14615.38";"Marca:Wiz
Incluye fuente de alimentación:Sí
Condición del ítem:Nuevo
Largo:1 m
Modelo:929002532112
Potencia por metro:11 W
Voltaje:110V/220V
Con Wi-Fi:Sí";"12.6";"14615.37";"";"";"ACCESORIOS WIZ HUE CABLE 1M 800LM EXTENSION";"200";"160";"70";"40";"";"0"
"118031";"24677";"ACCESORIOS";"POWERBANK TRUST PRIMO 15000 ECO";"https://static.nb.com.ar/i/nb_POWERBANK-TRUST-PRIMO-15000-ECO_export_ec5f9e567769d2d413913693d288fbdf.png";"21.0%";"20";"12 meses";"U$S";"34.74";"42.03";"1160";"40293.88";"48755.59";"Accessories:USB-C charge cable
 Indicators: Battery level
Battery capacity (mAh):15000 mAh
Input power:5V/2A/10W-15W
Battery voltage (Volt):3.7 V
Flashlight:no
Battery composition (Alkaline, Li-ion, etc.):Lithium-ion polymer
Number of cells:3
Total weight: 340 g
Protections:over-charge, over-current, over-discharge, over-heat, over-load, short-circuit
Number of USB ports:3";"42.03";"48755.59";"";"";"POWERBANK TRUST PRIMO 15000 ECO";"450";"140";"20";"80";"";"0"
"118022";"24393";"ACCESORIOS";"ACCESORIOS TRUST MAKU (ARO DE LUZ) VLOGGING KIT";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MAKU-(ARO-DE-LUZ)-VLOGGING-KIT_export_098a3acb23ca75eb1d0df2baa45db5b9.jpg";"21.0%";"20";"12 meses";"U$S";"21.07";"25.5";"1160";"24444.45";"29577.78";"Marca:Trust
Código universal de producto:8713439243932
Es recargable:No
Condición del ítem:Nuevo
Modelo:ARO DE LUZ DE 10"" USB
Power source:USB
Adjustability (general):3200k-5600k Light temperature 
 Type of light source: LED
Conector de salida:USB
Tipo de alimentación:USB";"25.5";"29577.78";"";"";"ACCESORIOS TRUST MAKU (ARO DE LUZ) VLOGGING KIT";"700";"340";"50";"270";"";"0"
"111771";"ADAPT VGA/DVI";"ACCESORIOS";"ACCESORIOS GENERICO ADAPTADOR VGA/DVI";"https://static.nb.com.ar/i/nb_ACCESORIOS-GENERICO-ADAPTADOR-VGA/DVI_export_a9eb7d7d86b1d8d0cf2da450dd8927c8.jpg";"21.0%";"10";"-";"U$S";"9.98";"12.07";"1160";"11575.87";"14006.81";"Conector de salida:DVI-I Dual Link
Conector de entrada:VGA
Cantidad de conectores de entrada:1
Modelo:24+1
Cantidad de conectores de salida:1
SKU:24+1";"12.07";"14006.8";"";"";"ACCESORIOS GENERICO ADAPTADOR VGA/DVI";"80";"100";"30";"70";"";"0"
"108592";"RC21-01560100-R3U1";"ACCESORIOS";"ACCESORIOS RAZER BUNGEE V3";"https://static.nb.com.ar/i/nb_ACCESORIOS-RAZER-BUNGEE-V3_export_41618a804791085a18b31ef24d9d0600.jpeg";"21.0%";"20";"12 meses";"U$S";"18.92";"22.89";"1160";"21945.92";"26554.57";"Marca:Razer
Código universal de producto:8886419313588
Modelo:Mouse Bungee v3
Brazo :de resorte con abrazadera de presión para cables para un control sin arrastre del cable
Base :antideslizante con peso para mayor estabilidad";"22.89";"26554.57";"";"";"ACCESORIOS RAZER BUNGEE V3";"250";"138";"117";"162";"";"0"
"102936";"AH-2UGKK-A1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 RGB UNDERGLOW";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-RGB-UNDERGLOW_export_4f3230bb8295d12559e97dc8278a15cb.jpeg";"21.0%";"13";"12 meses";"U$S";"50.64";"61.28";"1160";"58744.57";"71080.93";"Marca:NZXT
EAN:5060301694327
Código universal de producto:5060301694327,815671014023
Modelo:AH-2UGKK-A1
UPC:815671014023";"61.28";"71080.93";"";"";"ACCESORIOS NZXT HUE 2 RGB UNDERGLOW";"300";"460";"50";"110";"";"0"
"102725";"CPU B30 BLANCA";"ACCESORIOS";"GRASA SILICONADA PASTERMAX PARA CPU B30 (BLANCA) PASTA TERMICA";"https://static.nb.com.ar/i/nb_GRASA-SILICONADA-PASTERMAX-PARA-CPU-B30-(BLANCA)-PASTA-TERMICA_export_62eedd6ee9a46873fa52cfcf391b3f09.jpeg";"21.0%";"20";"6 meses";"U$S";"2.26";"2.73";"1160";"2620.36";"3170.63";"Rango de temperatura:30 a 240º C
Peso de la unidad:4 g
Modelo:B30
Color:Blanco
Tipo de envase:Jeringa";"2.73";"3170.64";"";"";"GRASA SILICONADA PASTERMAX PARA CPU B30 (BLANCA) PASTA TERMICA";"80";"150";"20";"80";"";"0"
"102536";"AC-HUEHU-B1";"ACCESORIOS";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"https://static.nb.com.ar/i/nb_ACCESORIOS-NZXT-HUE-2-KIT-ILUMINACION-AMBIENTE-RGB-27-35_export_89b7aadbc3c79a84972a82cbee5cbd8e.png";"21.0%";"5";"12 meses";"U$S";"162.56";"196.69";"1160";"188566.62";"228165.61";"Dimensiones del producto:76 x 100 x 15mm
Voltaje de salida:12V DC
Largo del cable LED:300mm x4, 250mm x4
Marca:NZXT
EAN:5060301694297
Código universal de producto:5060301694297
Modelo:AC-HUEHU-A1
Voltaje de salida:5V DC";"196.69";"228165.61";"";"";"ACCESORIOS NZXT HUE 2 KIT ILUMINACION AMBIENTE RGB 27-35";"350";"80";"30";"110";"";"0"
"102524";"AC-040-A31NAN-C1";"ACCESORIOS";"ACCESORIOS THERMALTAKE CORE P5 AIO BRACKET BLACK";"https://static.nb.com.ar/i/nb_ACCESORIOS-THERMALTAKE-CORE-P5-AIO-BRACKET-BLACK_export_0e85b46d454a2e6b843abf463d4d77a8.jpeg";"21.0%";"20";"12 meses";"U$S";"18.6";"22.51";"1160";"21579.92";"26111.7";"Alto:140 mm
Ancho:243 mm
Largo:30000 mm";"22.51";"26111.7";"";"";"ACCESORIOS THERMALTAKE CORE P5 AIO BRACKET BLACK";"1250";"150";"40";"250";"";"0"
"101139";"BA-PUCKR-W1";"ACCESORIOS";"ACCESORIOS PORTA AURICULARES NZXT PUCK  WHITE";"https://static.nb.com.ar/i/nb_ACCESORIOS-PORTA-AURICULARES-NZXT-PUCK--WHITE_export_5a6317c1cded8b56506934e4dabe42ee.jpeg";"21.0%";"20";"12 meses";"U$S";"24.22";"29.31";"1160";"28099.52";"34000.41";"Marca:NZXT
EAN:5060301693504
Código universal de producto:5060301693504
Modelo:BA-PUCKR-W1
SKU:BA-PUCKR-W1";"29.31";"34000.41";"";"";"ACCESORIOS PORTA AURICULARES NZXT PUCK  WHITE";"200";"80";"40";"80";"";"0"
"120311";"EP-T2510NWSGAR";"ACCESORIOS";"ACCESORIOS SAMSUNG CARGADOR 25W TIPO-C SIN CABLE WHITE";"https://static.nb.com.ar/i/nb_ACCESORIOS-SAMSUNG-CARGADOR-25W-TIPO-C-SIN-CABLE-WHITE_export_3bc11f45b2dac0590d7dac028298b07d.jpg";"21.0%";"9";"12 meses";"U$S";"24.89";"30.11";"1160";"28869.64";"34932.26";"Modelos de dispositivos móviles compatibles:Samsung
Tipos de conectores del cable:USB-C
Voltaje de entrada:110V/220V
Color principal:Blanco
Condición del ítem:Nuevo
Voltaje de salida:5V
Marca del cargador:Samsung";"30.11";"34932.26";"";"";"ACCESORIOS SAMSUNG CARGADOR 25W TIPO-C SIN CABLE WHITE";"500";"140";"243";"140";"";"0"
"120312";"EP-T4511XBSGAR";"ACCESORIOS";"ACCESORIOS SAMSUNG CARGADOR 45W CON CABLE WHITE BLACK";"https://static.nb.com.ar/i/nb_ACCESORIOS-SAMSUNG-CARGADOR-45W-CON-CABLE-WHITE-BLACK_export_b6b4c35dc7a6cb8a7558a7359ea1e10c.jpg";"21.0%";"17";"12 meses";"U$S";"57.54";"69.62";"1160";"66743.37";"80759.48";"Tipo de cargador:De pared
Tipos de conectores del cable:USB-C
Incluye cable:Sí
Condición del ítem:Nuevo
Marca del cargador:Samsung";"69.62";"80759.48";"";"";"ACCESORIOS SAMSUNG CARGADOR 45W CON CABLE WHITE BLACK";"500";"140";"243";"140";"";"0"
"119809";"CLM";"ACCESORIOS";"CREMA LIMPIAMANOS PARA TALLER PASTERMAX 500GRS";"https://static.nb.com.ar/i/nb_CREMA-LIMPIAMANOS-PARA-TALLER-PASTERMAX-500GRS_export_8e935a329bb75bbb90b43f0ddfe209d5.jpg";"21.0%";"6";"6 meses";"U$S";"6.3";"7.62";"1160";"7308";"8842.68";"Tamaño:500Grs
Marca:Pastermax";"7.62";"8842.68";"";"";"CREMA LIMPIAMANOS PARA TALLER PASTERMAX 500GRS";"500";"140";"243";"140";"";"0"
"109220";"EFCA500BWEGW";"ACCESORIOS";"ACCESORIOS SAMSUNG S VIEW COVER A5 BLANCO";"https://static.nb.com.ar/i/nb_ACCESORIOS-SAMSUNG-S-VIEW-COVER-A5-BLANCO_export_6614acda4f0ef4cca44fd3cb21a6bc39.jpeg";"21.0%";"10";"12 meses";"U$S";"1.4";"1.69";"1160";"1624";"1965.04";"Marca de la Funda:Samsung
Material:Cuero
Tipo de funda:Flip Cover Ventana
Marca del Celular:Samsung
Línea del celular:Galaxy
Modelo del Celular:S5
Imán:Sí
Modelo de la Funda:S View Cover
Con carga inalámbrica:No";"1.69";"1965.04";"";"";"ACCESORIOS SAMSUNG S VIEW COVER A5 BLANCO";"500";"140";"243";"140";"";"0"
"108780";"RC21-01520100-R3U1";"ACCESORIOS";"ACCESORIOS RAZER BUNGEE V3 CHROMA";"https://static.nb.com.ar/i/nb_ACCESORIOS-RAZER-BUNGEE-V3-CHROMA_export_58daa88da21700f286f01692139d8d95.jpg";"21.0%";"20";"12 meses";"U$S";"34.16";"41.34";"1160";"39630.24";"47952.59";"Marca:Razer
Código universal de producto:8886419313564
Modelo:Mouse Bungee v3 Chroma
Iluminación :Chroma? RGB";"41.34";"47952.59";"";"";"ACCESORIOS RAZER BUNGEE V3 CHROMA";"274";"138";"117";"162";"";"0"
"118976";"101-1008P01";"ACCESORIOS";"ACCESORIOS BYH MONITOR PORTATIL PARA NOTEBOOK GLANCE PRO OLED 15.6";"https://static.nb.com.ar/i/nb_ACCESORIOS-BYH-MONITOR-PORTATIL-PARA-NOTEBOOK-GLANCE-PRO-OLED-15.6_export_f536ee40946213dd34c85b97bc379185.jpg";"10.5%";"2";"12 meses";"U$S";"571.67";"631.69";"1160";"663134.42";"732763.53";"Modelo alfanumérico:101-1008P01
IMPORTANTE :LA CONEXION POR USB-C REQUIERE USB-C DP CONSULTAR MANUAL DE SU DISPOSITIVO
OLED:Yes
Refresh Rate:60 Hz
Conexion:HDMI - USB-C
Marca:MP
Widescreen:Yes
Screen Size:15.6""
Recommended Resolution:1920 x 1080
Brightness:400 nits (adjustable)
Built-in Speakers:1W x 2";"631.69";"732763.53";"";"";"ACCESORIOS BYH MONITOR PORTATIL PARA NOTEBOOK GLANCE PRO OLED 15.6";"500";"140";"243";"140";"";"0"
"118875";"25245";"ACCESORIOS";"ACCESORIOS TRUST MALETIN LISBOA GREEN NOTEBOOK 16";"https://static.nb.com.ar/i/nb_ACCESORIOS-TRUST-MALETIN-LISBOA-GREEN-NOTEBOOK-16_export_9bd7bb8dcad4dbd3a175f7c11ccfccd8.png";"10.5%";"20";"12 meses";"U$S";"28.03";"30.98";"1160";"32518.16";"35932.57";"Type of bag:carry bag
Recycled content %:40 %
 Volume 21 L Laptop Compartment Size (inch):15.6 ""
Waterproof:yes
 Volume:2.1 L
 Fabric type:polyester
Recycled PET bottles:8";"30.98";"35932.57";"";"";"ACCESORIOS TRUST MALETIN LISBOA GREEN NOTEBOOK 16";"550";"410";"310";"70";"";"0"
"118975";"101-1004P04";"ACCESORIOS";"ACCESORIOS BYH MONITOR PORTATIL PARA NOTEBOOK TRIO MAX TRI-SCREEN 2.0 14.1";"https://static.nb.com.ar/i/nb_ACCESORIOS-BYH-MONITOR-PORTATIL-PARA-NOTEBOOK-TRIO-MAX-TRI-SCREEN-2.0-14.1_export_e1fbe0b51141257c86e0ca5d41637aba.jpg";"10.5%";"1";"12 meses";"U$S";"666.43";"736.4";"1160";"773053";"854223.57";"Marca:MP
Modelo alfanumérico:101-1004P04
Conexiones del monitor del computador:USB-C
Cables incluidos:USB-C/USB-A
Resolución de la pantalla:Full HD
Tamaño de la pantalla:14.1 ""
Tipo de pantalla:IPS
Línea:TRIO
Frecuencia máxima de actualización:60 Hz
Tipo de resolución:Full HD
Frecuencia de actualización recomendada:60 Hz
IMPORTANTE:LA CONEXION POR USB-C REQUIERE USB-C DP CONSULTAR MANUAL DE SU DISPOSITIVO";"736.4";"854223.57";"";"";"ACCESORIOS BYH MONITOR PORTATIL PARA NOTEBOOK TRIO MAX TRI-SCREEN 2.0 14.1";"500";"140";"243";"140";"";"0"
"118977";"101-1012P01";"ACCESORIOS";"ACCESORIOS BYH MONITOR PORTATIL PARA NOTEBOOK GLANCE PLUS OLED 15.6";"https://static.nb.com.ar/i/nb_ACCESORIOS-BYH-MONITOR-PORTATIL-PARA-NOTEBOOK-GLANCE-PLUS-OLED-15.6_export_112939dee27d66333e4525aa135d5d74.jpg";"10.5%";"5";"12 meses";"U$S";"464.06";"512.79";"1160";"538309.72";"594832.24";"Display Type: OLED Monitor
Video Inputs:HDMI
Brand: Mobile Pixels
Aspect Ratio:16:9
MPN:101-1012P01
Interfaces/Ports:HDMI: Yes  USB: Yes  USB Type-C: Yes
IMPORTANTE:LA CONEXION POR USB-C REQUIERE USB-C DP CONSULTAR MANUAL DE SU DISPOSITIVO
Screen Size: 15.6''
Brightness:400 Nit
Audio:Number of Speakers: 2
Maximum Resolution:1920 x 1080";"512.79";"594832.24";"";"";"ACCESORIOS BYH MONITOR PORTATIL PARA NOTEBOOK GLANCE PLUS OLED 15.6";"500";"140";"243";"140";"";"0"
"118014";"23439";"AURICULARES";"AURICULAR GAMER TRUST RANA P/ NINTENDO SWITCH GXT404R GXT 322D";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-TRUST-RANA-P/-NINTENDO-SWITCH-GXT404R-GXT-322D_export_fd3f6f07fcae0c56f8076d524af6e411.png";"21.0%";"10";"12 meses";"U$S";"30.88";"37.37";"1160";"35826.25";"43349.76";"Modelo:Rana
Sensibilidad:108 dB
Con Bluetooth:No
Con micrófono desmontable:No
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:No
Tipos de conectores:Jack 3.5 mm
Modelo alfanumérico:GXT 404B
Marca:Trust
Largo del cable:100 cm
Unidad de diafragma:40 mm
Respuesta en frecuencia:20 Hz - 20 kHz
Código universal de producto:8713439233094
Formato del auricular:Headset
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Línea:Gaming
Fabricante:Trust
Condición del ítem:Nuevo";"37.37";"43349.77";"AURICULARES";"0";"AURICULAR GAMER TRUST RANA P/ NINTENDO SWITCH GXT404R GXT 322D";"230";"170";"220";"90";"";"0"
"118017";"24132";"AURICULARES";"AURICULAR GAMER TRUST OZO USB";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-TRUST-OZO-USB_export_ccee53aea8d5fdd18a6fd43c36159b6c.png";"21.0%";"10";"12 meses";"U$S";"35.38";"42.81";"1160";"41044.16";"49663.44";"LED indicators:no
Controls:microphone mute, volume control
 Connection type:wired
Remote control:inline
Bluetooth:no
Sound pressure level:92 dB
Frequency response microphone:150 Hz - 17.000 Hz
Pick-up pattern:Omnidirectional
Connector style:straight
Cable style:round
Frequency response:20 Hz - 20.000 Hz
Sensitivity:108 dB
USB version:2.0
Cables included:Fixed on Headset
Connector type:USB-A";"42.81";"49663.44";"AURICULARES";"0";"AURICULAR GAMER TRUST OZO USB";"215";"90";"220";"160";"";"0"
"118131";"FYD N203";"AURICULARES";"AURICULAR FYD FENDA N203 GREEN";"https://static.nb.com.ar/i/nb_AURICULAR-FYD-FENDA-N203-GREEN_export_1f547970f93859c8d200692f0a2c4247.jpeg";"21.0%";"10";"12 meses";"U$S";"30.93";"37.43";"1160";"35881.12";"43416.16";"Tiempo de uso::hasta 8,5 horas
Rango de frecuencia:20 Hz - 20 Khz
Distancia de funcionamiento:de hasta 10 m.
Color:GREEN
Estándar de conexión:Bluetooth 5.0
Marca:FYD FENDA
Modelo:N203";"37.43";"43416.16";"AURICULARES";"0";"AURICULAR FYD FENDA N203 GREEN";"300";"200";"50";"150";"";"0"
"118908";"24991";"AURICULARES";"AURICULAR GAMER TRUST ZIROX BLUE GXT415B";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-TRUST-ZIROX-BLUE-GXT415B_export_e6707abb44fb62cbb930297f9f5e21aa.png";"21.0%";"10";"12 meses";"U$S";"24.98";"30.22";"1160";"28971.12";"35055.05";"Adjustable headband:yes
Lights:No
Frequency Response: :20 Hz - 20.000 Hz
Connectivity Connector type:3.5mm
 Sound reproduction:yes
Controls on earcap:yes
Plastic material:ABS
Driver Size - Diameters (mm):50 mm
Controls:volume control, microphone mute
Connection type:wired";"30.22";"35055.05";"AURICULARES";"0";"AURICULAR GAMER TRUST ZIROX BLUE GXT415B";"250";"200";"90";"170";"";"0"
"118339";"31710021400";"AURICULARES";"AURICULAR GENIUS RS2 HS-230U USB";"https://static.nb.com.ar/i/nb_AURICULAR-GENIUS-RS2-HS-230U-USB_export_9c4a4ca7548fcc6984a4bfe741fd14ee.jpeg";"21.0%";"10";"12 meses";"U$S";"13.8";"16.7";"1160";"16005.91";"19367.15";"System requirements:Windows® 8, 10, 11 or later / Mac OS X 10.8 or later / Available USB port
Model name:HS-230U
Frequency response:50 Hz ~ 25 kHz
Cable length (m):1.8 m
Dimensions (W x H x D) mm (inches):140 x 172 x 62 mm ( 5.51 x 6.77 x 2.44 inches )
Impedance:32 ohm ± 15%
Microphone:Yes
Weight (g):Approx. 98 g
Volume control:	Yes
Sensitivity:108 dB ± 5 dB
Connectivity:USB
Type:Headbands adjustable ";"16.7";"19367.15";"AURICULARES";"0";"AURICULAR GENIUS RS2 HS-230U USB";"278";"100";"100";"40";"";"0"
"118129";"FYD E1";"AURICULARES";"AURICULAR FYD FENDA E1 BLACK";"https://static.nb.com.ar/i/nb_AURICULAR-FYD-FENDA-E1-BLACK_export_bdbb2129e712ba9e072c9099a6f184ed.png";"21.0%";"10";"12 meses";"U$S";"40.3";"48.76";"1160";"46742.43";"56558.34";"Connection Type:Wireless
Color :Negro
Gaming Focused:Yes
Audio Compatibility:Mobile, PC & Laptop
Headphone Connection:Bluetooth
Frequency Response:20Hz-20KHz
Wireless Protocol:A2DP/HFP/HSP/AVRCP
Bluetooth Version:5.0
Type:Earbuds
Plug Type: USB Type-C
Battery:410mAh
Playing Time: 20 Hour 
Charging Time: 1.5Hours";"48.76";"56558.34";"AURICULARES";"0";"AURICULAR FYD FENDA E1 BLACK ";"300";"200";"50";"80";"";"0"
"118012";"21658";"AURICULARES";"AURICULAR GAMER TRUST COMO BLACK";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-TRUST-COMO-BLACK_export_15b8edf18828f6a31c6f95e14f2b6092.png";"21.0%";"10";"12 meses";"U$S";"24.42";"29.54";"1160";"28323.37";"34271.28";"Remote control:no
Connector type:3.5mm
Controls:volume
Controls on earcap:yes
Cable length main cable:250 cm
 Noise reduction:no
Connection type:wired
Sound reproduction:Stereo
Accessories:2x 3.5mm adapter cable
Audio channels:2.0
Driver size:40 mm
Microphone:yes
Sensitivity: 108 dB
Impedance:32 Ohm
Frequency response :20 Hz - 20.000 Hz";"29.54";"34271.28";"AURICULARES";"0";"AURICULAR GAMER TRUST COMO BLACK";"450";"200";"100";"150";"";"0"
"117300";"23783";"AURICULARES";"AURICULAR TRUST PRIMO TOUCH BT WHITE";"https://static.nb.com.ar/i/nb_AURICULAR-TRUST-PRIMO-TOUCH-BT-WHITE_export_f0012b76096fe024b4086894d46f198b.png";"21.0%";"10";"12 meses";"U$S";"23.08";"27.93";"1160";"26771.64";"32393.68";"Profundidad:0 cm
Altura:0 cm
Largo:0 cm
Peso:0 g
Ancho:0 cm
Formato del auricular:In-ear
Es gamer:No
Es monoaural:No
Es inalámbrico:Sí
Condición del ítem:Nuevo
Línea:Primo
Fabricante:Trust
Modelo:Touch
Alcance inalámbrico:10 m
Con Bluetooth:Sí
Con asistentes de voz integrados:Sí
Con luz LED:No
Con micrófono:Sí
Con carga inalámbrica:Sí";"27.93";"32393.68";"AURICULARES";"0";"AURICULAR TRUST PRIMO TOUCH BT WHITE";"250";"100";"60";"150";"";"0"
"117295";"RZ04-03970600-R3U1";"AURICULARES";"AURICULAR GAMER RAZER KAIRA X LIME GREEN PC/CONSOLAS";"https://static.nb.com.ar/i/nb_AURICULAR-GAMER-RAZER-KAIRA-X-LIME-GREEN-PC/CONSOLAS_export_221d7ca8d5bcdac47091f865e998f1e3.jpeg";"21.0%";"1";"12 meses";"U$S";"76.71";"92.82";"1160";"88982.21";"107668.47";"Marca:Razer
Largo del cable:1.3 m
Código universal de producto:8886419379218
Formato del auricular:Over-ear
Es gamer:Sí
Es monoaural:No
Es inalámbrico:No
Condición del ítem:Nuevo
Línea:Kaira
Fabricante:Razer
Modelo:Kaira X For Xbox
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí
Modelo:	RZ04-03970600-R3U1";"92.82";"107668.47";"AURICULARES";"0";"AURICULAR GAMER RAZER KAIRA X LIME GREEN PC/CONSOLAS";"650";"280";"130";"230";"";"0"
"117560";"TAE4105BK/00";"AURICULARES";"AURICULAR PHILIPS TAE4105 4000 SERIES BLACK";"https://static.nb.com.ar/i/nb_AURICULAR-PHILIPS-TAE4105-4000-SERIES-BLACK_export_f063ef80cbdbda364d51371931e27381.jpg";"21.0%";"10";"12 meses";"U$S";"11.76";"14.23";"1160";"13645.31";"16510.83";"Modelo alfanumérico:TAE4105WT/00
Marca:Philips
Formato del auricular:In-ear
Es gamer:No
Es monoaural:No
Es inalámbrico:No
Condición del ítem:Nuevo
Línea:4000
Fabricante:Philips
Modelo:TAE4105BK
Embalaje del envío:Bolsa
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí";"14.23";"16510.83";"AURICULARES";"0";"AURICULAR PHILIPS TAE4105 4000 SERIES BLACK";"278";"100";"100";"40";"";"0"
"116460";"RZ04-02920100-R3U1";"AURICULARES";"AURICULAR RAZER TETRA WIRED CONSOLE CHAT";"https://static.nb.com.ar/i/nb_AURICULAR-RAZER-TETRA-WIRED-CONSOLE-CHAT_export_362b1d209b036c8663fd6abe330396ca.jpeg";"21.0%";"10";"12 meses";"U$S";"38.11";"46.11";"1160";"44204.34";"53487.25";"Marca:Razer
Formato del auricular:Headset
Impedancia:32 O
Es gamer:Sí
Es monoaural:Sí
Es inalámbrico:No
Línea:Tetra
Modelo:Razer Tetra Wired Console Chat Headset
Sensibilidad:107 dB
Con Bluetooth:No
Con luz LED:No
Con micrófono:Sí";"46.11";"53487.25";"AURICULARES";"0";"AURICULAR RAZER TETRA WIRED CONSOLE CHAT";"450";"150";"80";"200";"";"0"
"115296";"23904";"AURICULARES";"AURICULAR TRUST NIKA COMPACT BT WHITE";"https://static.nb.com.ar/i/nb_AURICULAR-TRUST-NIKA-COMPACT-BT-WHITE_export_3accd45d9a98156b22220e13a2f575dc.jpeg";"21.0%";"10";"12 meses";"U$S";"46.7";"56.51";"1160";"54174.2";"65550.79";"Modelo alfanumérico:23904
Marca:Trust
Tipo de conector:micro-USB
Código universal de producto:8713439239041
Formato del auricular:In-ear
Incluye estuche de carga:Sí
Es gamer:No
Es monoaural:No
Es a prueba de agua:Sí
Es inalámbrico:Sí
Línea:NIKA COMPACT
Fabricante:Trust
Modelo:23904
Alcance inalámbrico:10 m
Con Bluetooth:Sí
Con micrófono desmontable:Sí
Con luz LED:No
Con micrófono:Sí
Con cancelación de ruido:Sí";"56.51";"65550.79";"AURICULARES";"0";"AURICULAR TRUST NIKA COMPACT BT WHITE";"350";"100";"60";"150";"";"0"
"111596";"ARXP-GH200";"AURICULARES";"AURICULAR AUREOX EQUIFY GAMING GH200";"https://static.nb.com.ar/i/nb_AURICULAR-AUREOX-EQUIFY-GAMING-GH200_export_7ed898d2cfb6980c38a5c66568d5f56f.jpeg";"21.0%";"10";"12 MESES";"U$S";"15.94";"19.28";"1160";"18486.32";"22368.44";"Channel:2.0
Bass:Boost
Iluminacion:RGB
Modelo:ARXP-GH200
Compatibilidad:PS4 / PC
Control de volumen:si incorporado en el auricular
Conexion:3,5 mm
MIC:Omnidireccional con soporte ajustable
Drivers:50mm estereo
Nombre del producto:EQUIFY";"19.28";"22368.44";"AURICULARES";"0";"AURICULAR AUREOX EQUIFY GAMING GH200";"550";"220";"80";"220";"";"0"
